"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"148",1,1,20,0.5,0.7,0.600301936456983,0.0119801727522606,1,0.571824845588124,0.0147381265171119,1,1,1,24
"149",0,0,20,0.6,0.7,0.273229482634951,0.281953538236512,0,0.229328908327958,0.348370926906384,0,0,0,39
"150",1,0,20,0.6,0.7,0.500878719316838,0.0280280251490408,1,0.303526476483675,0.217925083261264,0,1,0,19
"151",0,1,20,0.6,0.7,0.375409542230305,0.116087435980578,0,0.50055266302638,0.0278139209896459,1,0,1,9
"152",1,1,20,0.6,0.7,0.58575547726873,0.0123440884731633,1,0.570799574559358,0.0143597780766941,1,1,1,33
"153",0,0,20,0.7,0.7,0.281358775497661,0.275366620786608,0,0.259454252244048,0.282167161008765,0,0,0,30
"154",1,0,20,0.7,0.7,0.522221519357021,0.0223242974778835,1,0.334119504299272,0.163673022219709,0,1,0,14
"155",0,1,20,0.7,0.7,0.353735629346526,0.135978594453629,0,0.558236584502804,0.0213543371776632,1,0,1,9
"156",1,1,20,0.7,0.7,0.602449137595766,0.0107959564069243,1,0.592547713093949,0.0126077416132812,1,1,1,47
"157",0,0,20,0,0.8,0.000984434083936228,0.529568236514706,0,0.00497180594788011,0.569509234640089,0,0,0,93
"158",0,1,20,0,0.8,0.346272684905182,0.144657436004388,0,0.508659210622126,0.0247182519612793,1,0,1,3
"159",1,1,20,0,0.8,0.00941013195258764,0.00488257951526181,1,-0.110038758832384,0.0117393679278871,1,1,1,4
"160",0,0,20,0.1,0.8,0.0933008345111183,0.502786824802938,0,0.0981600005355904,0.507960238252314,0,0,0,91
"161",1,0,20,0.1,0.8,0.130471301864152,0.039203764787254,1,0.0324897328050425,0.192031791392341,0,1,0,3
"162",0,1,20,0.1,0.8,-0.114111623515781,0.241819297162143,0,-0.135926929059618,0.0176064829796652,1,0,1,3
"163",1,1,20,0.1,0.8,0.174670394475416,0.0357614983634963,1,0.16389889972146,0.0249649423744113,1,1,1,3
"164",0,0,20,0.2,0.8,0.0537935632931651,0.570170400122573,0,0.0790046604130533,0.566481783420707,0,0,0,93
"165",0,1,20,0.2,0.8,0.409822049319126,0.0775464800754406,0,0.528734427277833,0.02247017269615,1,0,1,3
"166",1,1,20,0.2,0.8,0.513352289305778,0.0273649523466623,1,0.498456248720514,0.0275299173583673,1,1,1,4
"167",0,0,20,0.3,0.8,0.160354377935572,0.429959308271903,0,0.153720135647559,0.446009524999987,0,0,0,83
"168",1,0,20,0.3,0.8,0.488778555381922,0.0303138237116094,1,0.338556207886847,0.163220650417595,0,1,0,7
"169",0,1,20,0.3,0.8,0.405643682112442,0.0770783593420559,0,0.543924812947949,0.0170789555465333,1,0,1,5
"170",1,1,20,0.3,0.8,0.536298984151489,0.0173469904164083,1,0.515619124551604,0.0266660742996199,1,1,1,5
"171",0,0,20,0.4,0.8,0.196391723360149,0.379283140824979,0,0.182650942322845,0.38507471430757,0,0,0,67
"172",1,0,20,0.4,0.8,0.536756669364945,0.0183253596209039,1,0.394742456985711,0.0869545702969221,0,1,0,8
"173",0,1,20,0.4,0.8,0.333915958234628,0.166202625168329,0,0.50232360880453,0.0264143088179479,1,0,1,10
"174",1,1,20,0.4,0.8,0.604043756239078,0.0114475995250481,1,0.582988628399646,0.0134942121435175,1,1,1,15
"175",0,0,20,0.5,0.8,0.27949945138625,0.285206641965006,0,0.23601757829817,0.356247942017076,0,0,0,43
"176",1,0,20,0.5,0.8,0.553888805990976,0.0155638099451211,1,0.364482720752723,0.120898815835073,0,1,0,13
"177",0,1,20,0.5,0.8,0.351036154791528,0.149622296451585,0,0.484990441116665,0.0323243305384088,1,0,1,10
"178",1,1,20,0.5,0.8,0.587499693509384,0.0112124360001813,1,0.554828637804082,0.0173772018954272,1,1,1,34
"179",0,0,20,0.6,0.8,0.282830138238762,0.262266621472664,0,0.231160868273938,0.363305328481216,0,0,0,30
"180",1,0,20,0.6,0.8,0.546114858216028,0.0162980951963951,1,0.349587720340033,0.138949876041949,0,1,0,12
"181",0,1,20,0.6,0.8,0.364910205965606,0.124759230491195,0,0.516974474396847,0.0247502415653513,1,0,1,8
"182",1,1,20,0.6,0.8,0.619712959460138,0.00750025793832242,1,0.607811276163848,0.0109893327887211,1,1,1,50
"183",0,0,20,0.7,0.8,0.359501097884607,0.134509908636951,0,0.336269606703852,0.172035023316647,0,0,0,14
"184",1,0,20,0.7,0.8,0.563033290858535,0.0166410863976909,1,0.368259906094356,0.124215586676617,0,1,0,12
"185",0,1,20,0.7,0.8,0.347582578976679,0.14394104312677,0,0.51059420601635,0.023989576818402,1,0,1,5
"186",1,1,20,0.7,0.8,0.630225222661819,0.00738066036628533,1,0.615219519151706,0.0105900533453428,1,1,1,69
"187",0,0,20,0,0.9,0.000278762043352075,0.544000520276634,0,-0.0211544297500776,0.531771388422683,0,0,0,90
"188",1,0,20,0,0.9,-0.303165864917694,0.0274984639903364,1,-0.2522559653205,0.0742419534386021,0,1,0,5
"189",0,1,20,0,0.9,-0.0580334979040874,0.128363028113975,0,-0.00660277176575069,0.0428088418311549,1,0,1,2
"190",1,1,20,0,0.9,0.528845745878615,0.018664468474078,1,0.517371304172585,0.0201069166898993,1,1,1,3
"191",0,0,20,0.1,0.9,0.0406571995546404,0.490728277031303,0,0.0385439089277096,0.506320582013807,0,0,0,89
"192",1,0,20,0.1,0.9,0.467512012923224,0.0382331977271972,1,0.340276552935408,0.164521444242036,0,1,0,4
"193",0,1,20,0.1,0.9,-0.00953237059909168,0.103103725868664,0,-0.0208931216705757,0.0357201229839063,1,0,1,4
"194",1,1,20,0.1,0.9,0.233569279426115,0.00448939216796464,1,0.210396945500254,0.0104620724936842,1,1,1,3
"195",0,0,20,0.2,0.9,0.138363676263967,0.464658162540543,0,0.0941859994150886,0.515286880585297,0,0,0,82
