"","sigpe","sigpb","ncase","rho","rel","rpe.cor","p.pe","sig.pe","rpb.cor","p.pb","sig.pb","sigpe.1","sigpb.1","x"
"1301",1,0,140,0.2,0.5,0.198682505929459,0.0232152285128283,1,0.11541770939991,0.195419860535564,0,1,0,10
"1302",0,1,140,0.2,0.5,0.144256699269222,0.0985334205881863,0,0.192574508191438,0.0228595137773346,1,0,1,6
"1303",1,1,140,0.2,0.5,0.227342054672416,0.0137274449205344,1,0.209153145067058,0.0191931744806584,1,1,1,11
"1304",0,0,140,0.3,0.5,0.0929111696870519,0.334756990799097,0,0.0685148990252841,0.408509901776156,0,0,0,55
"1305",1,0,140,0.3,0.5,0.190313966600701,0.0286975520664735,1,0.126785425520025,0.174718847124498,0,1,0,19
"1306",0,1,140,0.3,0.5,0.140016418313998,0.109343204910072,0,0.20284303670154,0.0217463639475718,1,0,1,3
"1307",1,1,140,0.3,0.5,0.248159395134262,0.00736259541060241,1,0.227079211457177,0.0127181135080981,1,1,1,23
"1308",0,0,140,0.4,0.5,0.105986006900637,0.258905922796605,0,0.0812292659631402,0.347635389858787,0,0,0,34
"1309",1,0,140,0.4,0.5,0.207839087218386,0.0216725359978686,1,0.121574381360802,0.16907064206272,0,1,0,29
"1310",0,1,140,0.4,0.5,0.152176017197426,0.0753549665296128,0,0.203887581390412,0.0214090935326948,1,0,1,2
"1311",1,1,140,0.4,0.5,0.248023684095361,0.00828440449525318,1,0.232358234609197,0.0132744642591434,1,1,1,35
"1312",0,0,140,0.5,0.5,0.122224527962604,0.167022602428587,0,0.0777147752394309,0.320938162293887,0,0,0,13
"1313",1,0,140,0.5,0.5,0.225907389654138,0.0141339826084592,1,0.135564977554373,0.135421308397516,0,1,0,27
"1314",0,1,140,0.5,0.5,0.147206877644307,0.0826296464685365,0,0.170716666420647,0.0437303432533582,1,0,1,1
"1315",1,1,140,0.5,0.5,0.286625884481285,0.00380385999463004,1,0.241432369033002,0.011728459362175,1,1,1,59
"1316",0,0,140,0.6,0.5,0.124971987323829,0.155704536515094,0,0.0896096285374402,0.349313076500068,0,0,0,7
"1317",1,0,140,0.6,0.5,0.238028387594046,0.00880709418970874,1,0.126456077472629,0.16126727727691,0,1,0,12
"1318",1,1,140,0.6,0.5,0.312297870068632,0.00194527024264378,1,0.260939612742939,0.00805381628063291,1,1,1,81
"1319",0,0,140,0.7,0.5,0.131489277416925,0.123486974184317,0,0.125533458298542,0.156028252774606,0,0,0,3
"1320",1,0,140,0.7,0.5,0.265303929282965,0.00514554114635957,1,0.145973420887251,0.0916114582904377,0,1,0,6
"1321",1,1,140,0.7,0.5,0.36992371302707,0.000809654067172068,1,0.296800809231878,0.00348656188591681,1,1,1,91
"1322",0,0,140,0,0.6,0.012273110087409,0.51603570449592,0,0.0127093919389063,0.521941700149719,0,0,0,91
"1323",1,0,140,0,0.6,0.168951861307794,0.0461086597163195,1,0.141011433576863,0.100447529092004,0,1,0,2
"1324",0,1,140,0,0.6,-0.0464271005655927,0.202218432963274,0,-0.0466493453077196,0.0252981529534724,1,0,1,5
"1325",1,1,140,0,0.6,-0.212828135874975,0.0117151860203455,1,-0.183767797282784,0.0298898991255579,1,1,1,2
"1326",0,0,140,0.1,0.6,0.0375290688773112,0.505089614757329,0,0.023223558475422,0.512263370580515,0,0,0,89
"1327",1,0,140,0.1,0.6,0.193334323460862,0.0276034736911444,1,0.124704500680792,0.161982890619533,0,1,0,8
"1328",0,1,140,0.1,0.6,0.0970770694820571,0.263279993090181,0,0.181834782740929,0.0339974957400927,1,0,1,2
"1329",1,1,140,0.1,0.6,0.228347806723605,0.00665619514696325,1,0.229243246273244,0.00643978110033916,1,1,1,1
"1330",0,0,140,0.2,0.6,0.0782712740065519,0.375822663882724,0,0.0565221772891165,0.429210204923928,0,0,0,69
"1331",1,0,140,0.2,0.6,0.181636877023071,0.0343284992638554,1,0.12765230155973,0.154987039021722,0,1,0,14
"1332",0,1,140,0.2,0.6,0.140401820580708,0.106928202525908,0,0.187209179786639,0.0268720495475206,1,0,1,2
"1333",1,1,140,0.2,0.6,0.228145028003335,0.0152989664685433,1,0.21134715644387,0.0206317441764335,1,1,1,15
"1334",0,0,140,0.3,0.6,0.103957665964871,0.260871261050924,0,0.0781513323008821,0.325118985106023,0,0,0,47
"1335",1,0,140,0.3,0.6,0.219247660127834,0.0151803873331465,1,0.133023163511989,0.137760890068496,0,1,0,19
"1336",0,1,140,0.3,0.6,0.14140255222548,0.105066664339305,0,0.189328938216072,0.0281707359196314,1,0,1,5
"1337",1,1,140,0.3,0.6,0.260262469852893,0.00449034291811396,1,0.223500948794865,0.0129335231282289,1,1,1,29
"1338",0,0,140,0.4,0.6,0.112562100561049,0.207733688592075,0,0.0734317068907841,0.42728791252947,0,0,0,16
"1339",1,0,140,0.4,0.6,0.228066873975573,0.0153768841259205,1,0.132330520915451,0.134813556372116,0,1,0,22
"1340",0,1,140,0.4,0.6,0.153842356095289,0.0695566533958567,0,0.169115669673512,0.0457735773541983,1,0,1,1
"1341",1,1,140,0.4,0.6,0.277897285687374,0.00579676556907817,1,0.23715766660178,0.0122904602059183,1,1,1,61
"1342",0,0,140,0.5,0.6,0.129833073784741,0.137309715940406,0,0.0853467019119947,0.317293944580579,0,0,0,3
"1343",1,0,140,0.5,0.6,0.222894548784091,0.013260373532315,1,0.124173956659227,0.165753351575749,0,1,0,12
"1344",0,1,140,0.5,0.6,0.114895884212834,0.176452329251196,0,0.187664756778281,0.0263958840128304,1,0,1,1
"1345",1,1,140,0.5,0.6,0.321887627629228,0.00172334905041302,1,0.273498430116081,0.00650947334306034,1,1,1,84
"1346",1,0,140,0.6,0.6,0.26112000696138,0.00870868617682724,1,0.121933582271707,0.167019019118819,0,1,0,4
"1347",1,1,140,0.6,0.6,0.369255648336489,0.000226865876580525,1,0.291676461156365,0.00457229472147534,1,1,1,96
"1348",1,1,140,0.7,0.6,0.417553153470266,0.000115332574100517,1,0.332417710444601,0.0014904604117499,1,1,1,100
"1349",0,0,140,0,0.7,-0.0064988946857311,0.527005519760695,0,-0.0133489749929953,0.570899882525874,0,0,0,92
"1350",1,0,140,0,0.7,-0.0305437846044367,0.026196191335873,1,-0.0270931779999283,0.129609031312607,0,1,0,5
"1351",0,1,140,0,0.7,-0.0836231576281423,0.325955278716746,0,-0.217005248319985,0.0100128293899255,1,0,1,1
"1352",1,1,140,0,0.7,0.220312514399693,0.0105562244659519,1,0.212008991915882,0.0137858723833955,1,1,1,2
"1353",0,0,140,0.1,0.7,0.0531846225359876,0.467509600326292,0,0.0420725450368086,0.476919543020858,0,0,0,84
"1354",1,0,140,0.1,0.7,0.199656364787884,0.0216309515172742,1,0.117149664930498,0.198373611027233,0,1,0,7
"1355",0,1,140,0.1,0.7,0.138278038896742,0.104679954361805,0,0.199053341571036,0.023184206046567,1,0,1,4
